,DHI,DNI,OATmp,ZnT,ZnT Occ Htg Sp,ZnT Clg Sp Eff,ZnT Htg Sp Eff,Htg Stage 1,SF Sts,Htg Stage 2,Clg Stage 1,Clg Stage 2,Occ Sched Cmd,Total Power,hour_of_day,day_of_week,Clg Stages,Htg Stages
2024-04-18 17:00:00-07:00,328,505,63.2,73.29,69,73,69,0,1,0,0,0,1,2.9881513,17,3,0,0
2024-04-18 17:05:00-07:00,324.0833333333333,488.5,63.141666666666666,73.310005,69,73,69,0,1,0,0,0,1,2.9879274,17,3,0,0
2024-04-18 17:10:00-07:00,320.1666666666667,472,63.083333333333336,73.37,69,73,69,0,1,0,0,0,1,2.988841,17,3,0,0
2024-04-18 17:15:00-07:00,316.25,455.5,63.025000000000006,73.380005,69,73,69,0,1,0,0,0,1,2.987296,17,3,0,0
2024-04-18 17:20:00-07:00,312.3333333333333,439,62.96666666666667,73.4,69,73,69,0,1,0,0,0,1,2.9853156,17,3,0,0
2024-04-18 17:25:00-07:00,308.4166666666667,422.5,62.90833333333333,73.5,69,73,69,0,1,0,0,0,1,2.9813566,17,3,0,0
2024-04-18 17:30:00-07:00,304.5,406,62.85,73.71001,69,73,69,0,1,0,0,0,1,2.9794977,17,3,0,0
2024-04-18 17:35:00-07:00,300.5833333333333,389.5,62.79166666666667,73.840004,69,73,69,0,1,0,0,0,1,2.9819834,17,3,0,0
2024-04-18 17:40:00-07:00,296.6666666666667,373,62.733333333333334,73.91,69,73,69,0,1,0,0,0,1,3.4193544,17,3,0,0
2024-04-18 17:45:00-07:00,292.75,356.5,62.675,73.9,69,73,69,0,1,0,0,1,1,3.6098855,17,3,1,0
2024-04-18 17:50:00-07:00,288.8333333333333,340,62.61666666666667,73.840004,69,73,69,0,1,0,0,1,1,5.067211,17,3,1,0
2024-04-18 17:55:00-07:00,284.9166666666667,323.5,62.55833333333334,73.47,69,73,69,0,1,0,0,1,1,8.568594,17,3,1,0
2024-04-18 18:00:00-07:00,281,307,62.5,73.270004,69,82.6,65.8,0,0.9,0,0,1,1,9.350996,18,3,1,0
2024-04-18 18:05:00-07:00,272.75,293.9166666666667,62.333333333333336,72.840004,69,85,65,0,0,0,0,1,1,4.811917,18,3,1,0
2024-04-18 18:10:00-07:00,264.5,280.8333333333333,62.166666666666664,72.840004,69,85,65,0,0,0,0,1,1,0.31590888,18,3,1,0
2024-04-18 18:15:00-07:00,256.25,267.75,62,73.12,69,85,65,0,0,0,0,0,0,0.31594113,18,3,0,0
2024-04-18 18:20:00-07:00,248,254.66666666666666,61.833333333333336,73.3,69,85,65,0,0,0,0,0,0,0.31591332,18,3,0,0
2024-04-18 18:25:00-07:00,239.75,241.58333333333331,61.666666666666664,73.33,69,85,65,0,0,0,0,0,0,0.3159189,18,3,0,0
2024-04-18 18:30:00-07:00,231.5,228.5,61.5,73.340004,69,85,65,0,0,0,0,0,0,0.31579557,18,3,0,0
2024-04-18 18:35:00-07:00,223.25,215.41666666666666,61.333333333333336,73.37,69,85,65,0,0,0,0,0,0,0.31616667,18,3,0,0
2024-04-18 18:40:00-07:00,215,202.33333333333331,61.166666666666664,73.4,69,85,65,0,0,0,0,0,0,0.3162889,18,3,0,0
2024-04-18 18:45:00-07:00,206.75,189.25,61,73.44,69,85,65,0,0,0,0,0,0,0.3164122,18,3,0,0
2024-04-18 18:50:00-07:00,198.5,176.16666666666666,60.833333333333336,73.57,69,85,65,0,0,0,0,0,0,0.34327418,18,3,0,0
2024-04-18 18:55:00-07:00,190.25,163.08333333333331,60.666666666666664,73.71001,69,85,65,0,0,0,0,0,0,0.31607416,18,3,0,0
2024-04-18 19:00:00-07:00,182,150,60.5,73.79,69,85,65,0,0,0,0,0,0,0.3162425,19,3,0,0
2024-04-18 19:05:00-07:00,171.41666666666666,140.41666666666666,60.3,73.9,69,85,65,0,0,0,0,0,0,0.31621835,19,3,0,0
2024-04-18 19:10:00-07:00,160.83333333333334,130.83333333333334,60.1,73.92,69,85,65,0,0,0,0,0,0,0.31802082,19,3,0,0
2024-04-18 19:15:00-07:00,150.25,121.25,59.9,74,69,85,65,0,0,0,0,0,0,0.31613415,19,3,0,0
2024-04-18 19:20:00-07:00,139.66666666666666,111.66666666666666,59.7,74,69,85,65,0,0,0,0,0,0,0.3159525,19,3,0,0
2024-04-18 19:25:00-07:00,129.08333333333331,102.08333333333333,59.5,74,69,85,65,0,0,0,0,0,0,0.3154975,19,3,0,0
2024-04-18 19:30:00-07:00,118.5,92.5,59.3,74,69,85,65,0,0,0,0,0,0,0.31579167,19,3,0,0
2024-04-18 19:35:00-07:00,107.91666666666666,82.91666666666666,59.1,74,69,85,65,0,0,0,0,0,0,0.31457666,19,3,0,0
2024-04-18 19:40:00-07:00,97.33333333333333,73.33333333333333,58.9,74.01,69,85,65,0,0,0,0,0,0,0.31353083,19,3,0,0
2024-04-18 19:45:00-07:00,86.75,63.75,58.7,74,69,85,65,0,0,0,0,0,0,0.31402582,19,3,0,0
2024-04-18 19:50:00-07:00,76.16666666666666,54.16666666666666,58.5,74.01,69,85,65,0,0,0,0,0,0,0.31409666,19,3,0,0
2024-04-18 19:55:00-07:00,65.58333333333333,44.58333333333333,58.300000000000004,74,69,85,65,0,0,0,0,0,0,0.31403834,19,3,0,0
2024-04-18 20:00:00-07:00,55,35,58.1,74,69,85,65,0,0,0,0,0,0,0.3139125,20,3,0,0
2024-04-18 20:05:00-07:00,50.416666666666664,32.083333333333336,57.91666666666667,74,69,85,65,0,0,0,0,0,0,0.31371835,20,3,0,0
2024-04-18 20:10:00-07:00,45.833333333333336,29.166666666666668,57.733333333333334,74,69,85,65,0,0,0,0,0,0,0.3134175,20,3,0,0
2024-04-18 20:15:00-07:00,41.25,26.25,57.55,74,69,85,65,0,0,0,0,0,0,0.31317168,20,3,0,0
2024-04-18 20:20:00-07:00,36.66666666666667,23.333333333333336,57.36666666666667,73.99,69,85,65,0,0,0,0,0,0,0.3130975,20,3,0,0
2024-04-18 20:25:00-07:00,32.083333333333336,20.416666666666668,57.18333333333334,73.99,69,85,65,0,0,0,0,0,0,0.3127175,20,3,0,0
2024-04-18 20:30:00-07:00,27.5,17.5,57,73.99,69,85,65,0,0,0,0,0,0,0.31248334,20,3,0,0
2024-04-18 20:35:00-07:00,22.91666666666667,14.583333333333336,56.81666666666666,73.98,69,85,65,0,0,0,0,0,0,0.31246915,20,3,0,0
2024-04-18 20:40:00-07:00,18.333333333333336,11.666666666666668,56.63333333333333,73.92,69,85,65,0,0,0,0,0,0,0.3124175,20,3,0,0
2024-04-18 20:45:00-07:00,13.75,8.75,56.45,73.9,69,85,65,0,0,0,0,0,0,0.31254166,20,3,0,0
2024-04-18 20:50:00-07:00,9.166666666666671,5.833333333333336,56.266666666666666,73.880005,69,85,65,0,0,0,0,0,0,0.3128775,20,3,0,0
2024-04-18 20:55:00-07:00,4.583333333333336,2.9166666666666714,56.08333333333333,73.770004,69,85,65,0,0,0,0,0,0,0.31278,20,3,0,0
2024-04-18 21:00:00-07:00,0,0,55.9,73.700005,69,85,65,0,0,0,0,0,0,0.31304333,21,3,0,0
2024-04-18 21:05:00-07:00,0,0,55.775,73.670006,69,85,65,0,0,0,0,0,0,0.3135575,21,3,0,0
2024-04-18 21:10:00-07:00,0,0,55.65,73.61,69,85,65,0,0,0,0,0,0,0.3132825,21,3,0,0
2024-04-18 21:15:00-07:00,0,0,55.525,73.49,69,85,65,0,0,0,0,0,0,0.31338835,21,3,0,0
2024-04-18 21:20:00-07:00,0,0,55.4,73.46,69,85,65,0,0,0,0,0,0,0.31387332,21,3,0,0
2024-04-18 21:25:00-07:00,0,0,55.275,73.4,69,85,65,0,0,0,0,0,0,0.31384167,21,3,0,0
2024-04-18 21:30:00-07:00,0,0,55.15,73.4,69,85,65,0,0,0,0,0,0,0.31409666,21,3,0,0
2024-04-18 21:35:00-07:00,0,0,55.025,73.380005,69,85,65,0,0,0,0,0,0,0.3146725,21,3,0,0
2024-04-18 21:40:00-07:00,0,0,54.9,73.36,69,85,65,0,0,0,0,0,0,0.31515583,21,3,0,0
2024-04-18 21:45:00-07:00,0,0,54.775,73.36,69,85,65,0,0,0,0,0,0,0.31488582,21,3,0,0
2024-04-18 21:50:00-07:00,0,0,54.65,73.350006,69,85,65,0,0,0,0,0,0,0.31502166,21,3,0,0
2024-04-18 21:55:00-07:00,0,0,54.525,73.340004,69,85,65,0,0,0,0,0,0,0.31499833,21,3,0,0
2024-04-18 22:00:00-07:00,0,0,54.4,73.310005,69,85,65,0,0,0,0,0,0,0.31485,22,3,0,0
2024-04-18 22:05:00-07:00,0,0,54.21666666666667,73.32,69,85,65,0,0,0,0,0,0,0.315495,22,3,0,0
2024-04-18 22:10:00-07:00,0,0,54.03333333333333,73.310005,69,85,65,0,0,0,0,0,0,0.31591332,22,3,0,0
2024-04-18 22:15:00-07:00,0,0,53.85,73.3,69,85,65,0,0,0,0,0,0,0.3161725,22,3,0,0
2024-04-18 22:20:00-07:00,0,0,53.666666666666664,73.3,69,85,65,0,0,0,0,0,0,0.31649917,22,3,0,0
2024-04-18 22:25:00-07:00,0,0,53.483333333333334,73.19,69,85,65,0,0,0,0,0,0,0.31680417,22,3,0,0
2024-04-18 22:30:00-07:00,0,0,53.3,73.11,69,85,65,0,0,0,0,0,0,0.3166825,22,3,0,0
2024-04-18 22:35:00-07:00,0,0,53.11666666666667,73.03,69,85,65,0,0,0,0,0,0,0.31661084,22,3,0,0
2024-04-18 22:40:00-07:00,0,0,52.93333333333334,72.92,69,85,65,0,0,0,0,0,0,0.31668085,22,3,0,0
2024-04-18 22:45:00-07:00,0,0,52.75,72.810005,69,85,65,0,0,0,0,0,0,0.31675,22,3,0,0
2024-04-18 22:50:00-07:00,0,0,52.56666666666667,72.770004,69,85,65,0,0,0,0,0,0,0.31686834,22,3,0,0
2024-04-18 22:55:00-07:00,0,0,52.38333333333333,72.71001,69,85,65,0,0,0,0,0,0,0.31727582,22,3,0,0
2024-04-18 23:00:00-07:00,0,0,52.2,72.71001,69,85,65,0,0,0,0,0,0,0.31756666,23,3,0,0
2024-04-18 23:05:00-07:00,0,0,52.11666666666667,72.700005,69,85,65,0,0,0,0,0,0,0.3175511,23,3,0,0
2024-04-18 23:10:00-07:00,0,0,52.03333333333334,72.71001,69,85,65,0,0,0,0,0,0,0.3178311,23,3,0,0
2024-04-18 23:15:00-07:00,0,0,51.95,72.700005,69,85,65,0,0,0,0,0,0,0.31803167,23,3,0,0
2024-04-18 23:20:00-07:00,0,0,51.86666666666667,72.700005,69,85,65,0,0,0,0,0,0,0.31848222,23,3,0,0
2024-04-18 23:25:00-07:00,0,0,51.78333333333334,72.700005,69,85,65,0,0,0,0,0,0,0.3188178,23,3,0,0
2024-04-18 23:30:00-07:00,0,0,51.7,72.700005,69,85,65,0,0,0,0,0,0,0.31890723,23,3,0,0
2024-04-18 23:35:00-07:00,0,0,51.61666666666667,72.69,69,85,65,0,0,0,0,0,0,0.31921557,23,3,0,0
2024-04-18 23:40:00-07:00,0,0,51.53333333333334,72.61,69,85,65,0,0,0,0,0,0,0.31931278,23,3,0,0
2024-04-18 23:45:00-07:00,0,0,51.45,72.55,69,85,65,0,0,0,0,0,0,0.31954333,23,3,0,0
2024-04-18 23:50:00-07:00,0,0,51.36666666666667,72.42,69,85,65,0,0,0,0,0,0,0.31961668,23,3,0,0
2024-04-18 23:55:00-07:00,0,0,51.28333333333334,72.36,69,85,65,0,0,0,0,0,0,0.31923166,23,3,0,0
2024-04-19 00:00:00-07:00,0,0,51.2,72.21001,69,85,65,0,0,0,0,0,0,0.3191111,0,4,0,0
2024-04-19 00:05:00-07:00,0,0,51,72.200005,69,85,65,0,0,0,0,0,0,0.318965,0,4,0,0
2024-04-19 00:10:00-07:00,0,0,50.800000000000004,72.16,69,85,65,0,0,0,0,0,0,0.31900945,0,4,0,0
2024-04-19 00:15:00-07:00,0,0,50.6,72.12,69,85,65,0,0,0,0,0,0,0.3191011,0,4,0,0
2024-04-19 00:20:00-07:00,0,0,50.4,72.12,69,85,65,0,0,0,0,0,0,0.3195011,0,4,0,0
2024-04-19 00:25:00-07:00,0,0,50.2,72.1,69,85,65,0,0,0,0,0,0,0.31953278,0,4,0,0
2024-04-19 00:30:00-07:00,0,0,50,72.1,69,85,65,0,0,0,0,0,0,0.31946057,0,4,0,0
2024-04-19 00:35:00-07:00,0,0,49.8,72.09,69,85,65,0,0,0,0,0,0,0.31871167,0,4,0,0
2024-04-19 00:40:00-07:00,0,0,49.6,72.11,69,85,65,0,0,0,0,0,0,0.31864056,0,4,0,0
2024-04-19 00:45:00-07:00,0,0,49.4,72.07,69,85,65,0,0,0,0,0,0,0.31842834,0,4,0,0
2024-04-19 00:50:00-07:00,0,0,49.199999999999996,72.09,69,85,65,0,0,0,0,0,0,0.31857112,0,4,0,0
2024-04-19 00:55:00-07:00,0,0,49,72.08,69,85,65,0,0,0,0,0,0,0.31867057,0,4,0,0
2024-04-19 01:00:00-07:00,0,0,48.8,72.06,69,85,65,0,0,0,0,0,0,0.3192989,1,4,0,0
2024-04-19 01:05:00-07:00,0,0,48.75,72,69,85,65,0,0,0,0,0,0,0.32015446,1,4,0,0
2024-04-19 01:10:00-07:00,0,0,48.699999999999996,71.97,69,85,65,0,0,0,0,0,0,0.32027277,1,4,0,0
2024-04-19 01:15:00-07:00,0,0,48.65,71.850006,69,85,65,0,0,0,0,0,0,0.3205311,1,4,0,0
2024-04-19 01:20:00-07:00,0,0,48.6,71.810005,69,85,65,0,0,0,0,0,0,0.31995112,1,4,0,0
2024-04-19 01:25:00-07:00,0,0,48.55,71.76,69,85,65,0,0,0,0,0,0,0.3200511,1,4,0,0
2024-04-19 01:30:00-07:00,0,0,48.5,71.66,69,85,65,0,0,0,0,0,0,0.31999278,1,4,0,0
2024-04-19 01:35:00-07:00,0,0,48.45,71.59,69,85,65,0,0,0,0,0,0,0.319855,1,4,0,0
2024-04-19 01:40:00-07:00,0,0,48.4,71.5,69,85,65,0,0,0,0,0,0,0.3198289,1,4,0,0
2024-04-19 01:45:00-07:00,0,0,48.35,71.5,69,85,65,0,0,0,0,0,0,0.31989276,1,4,0,0
2024-04-19 01:50:00-07:00,0,0,48.300000000000004,71.5,69,85,65,0,0,0,0,0,0,0.31975168,1,4,0,0
2024-04-19 01:55:00-07:00,0,0,48.25,71.5,69,85,65,0,0,0,0,0,0,0.31975,1,4,0,0
2024-04-19 02:00:00-07:00,0,0,48.2,71.5,69,85,65,0,0,0,0,0,0,0.31979,2,4,0,0
2024-04-19 02:05:00-07:00,0,0,48.108333333333334,71.5,69,85,65,0,0,0,0,0,0,0.31963778,2,4,0,0
2024-04-19 02:10:00-07:00,0,0,48.016666666666666,71.5,69,85,65,0,0,0,0,0,0,0.32022777,2,4,0,0
2024-04-19 02:15:00-07:00,0,0,47.925000000000004,71.5,69,85,65,0,0,0,0,0,0,0.320335,2,4,0,0
2024-04-19 02:20:00-07:00,0,0,47.833333333333336,71.48,69,85,65,0,0,0,0,0,0,0.32039666,2,4,0,0
2024-04-19 02:25:00-07:00,0,0,47.74166666666667,71.47,69,85,65,0,0,0,0,0,0,0.32028556,2,4,0,0
2024-04-19 02:30:00-07:00,0,0,47.650000000000006,71.46,69,85,65,0,0,0,0,0,0,0.32016388,2,4,0,0
2024-04-19 02:35:00-07:00,0,0,47.55833333333334,71.41,69,85,65,0,0,0,0,0,0,0.31999832,2,4,0,0
2024-04-19 02:40:00-07:00,0,0,47.46666666666667,71.380005,69,85,65,0,0,0,0,0,0,0.3201561,2,4,0,0
2024-04-19 02:45:00-07:00,0,0,47.375,71.310005,69,85,65,0,0,0,0,0,0,0.32018834,2,4,0,0
2024-04-19 02:50:00-07:00,0,0,47.28333333333333,71.26,69,85,65,0,0,0,0,0,0,0.31979555,2,4,0,0
2024-04-19 02:55:00-07:00,0,0,47.19166666666667,71.19,69,85,65,0,0,0,0,0,0,0.3195861,2,4,0,0
2024-04-19 03:00:00-07:00,0,0,47.1,71.08,69,85,65,0,0,0,0,0,0,0.3194689,3,4,0,0
2024-04-19 03:05:00-07:00,0,0,47.025,71.03,69,85,65,0,0,0,0,0,0,0.319315,3,4,0,0
2024-04-19 03:10:00-07:00,0,0,46.95,70.98,69,85,65,0,0,0,0,0,0,0.31935778,3,4,0,0
2024-04-19 03:15:00-07:00,0,0,46.875,70.9,69,85,65,0,0,0,0,0,0,0.319415,3,4,0,0
2024-04-19 03:20:00-07:00,0,0,46.800000000000004,70.9,69,85,65,0,0,0,0,0,0,0.31926835,3,4,0,0
2024-04-19 03:25:00-07:00,0,0,46.725,70.89,69,85,65,0,0,0,0,0,0,0.31899333,3,4,0,0
2024-04-19 03:30:00-07:00,0,0,46.650000000000006,70.880005,69,85,65,0,0,0,0,0,0,0.31887335,3,4,0,0
2024-04-19 03:35:00-07:00,0,0,46.575,70.89,69,85,65,0,0,0,0,0,0,0.3185561,3,4,0,0
2024-04-19 03:40:00-07:00,0,0,46.5,70.880005,69,85,65,0,0,0,0,0,0,0.31863278,3,4,0,0
2024-04-19 03:45:00-07:00,0,0,46.425000000000004,70.89,69,85,65,0,0,0,0,0,0,0.31862557,3,4,0,0
2024-04-19 03:50:00-07:00,0,0,46.35,70.840004,69,85,65,0,0,0,0,0,0,0.3189039,3,4,0,0
2024-04-19 03:55:00-07:00,0,0,46.275000000000006,70.8,69,85,65,0,0,0,0,0,0,0.31850666,3,4,0,0
2024-04-19 04:00:00-07:00,0,0,46.2,70.8,69,74.2,68.6,0,0.8,0,0,0,0,1.2247972,4,4,0,0
2024-04-19 04:05:00-07:00,0,0,45.983333333333334,70.8,69,73,69,0,1,0,0,0,0,2.815379,4,4,0,0
2024-04-19 04:10:00-07:00,0,0,45.766666666666666,70.770004,69,73,69,0,1,0,0,0,0,2.9145155,4,4,0,0
2024-04-19 04:15:00-07:00,0,0,45.550000000000004,70.68,69,73,69,0,1,0,0,0,1,2.938795,4,4,0,0
2024-04-19 04:20:00-07:00,0,0,45.333333333333336,70.54,69,73,69,0,1,0,0,0,1,2.9473288,4,4,0,0
2024-04-19 04:25:00-07:00,0,0,45.11666666666667,70.48,69,73,69,0,1,0,0,0,1,2.9504762,4,4,0,0
2024-04-19 04:30:00-07:00,0,0,44.900000000000006,70.37,69,73,69,0,1,0,0,0,1,2.9480684,4,4,0,0
2024-04-19 04:35:00-07:00,0,0,44.68333333333334,70.29,69,73,69,0,1,0,0,0,1,2.948065,4,4,0,0
2024-04-19 04:40:00-07:00,0,0,44.46666666666667,70.23,69,73,69,0,1,0,0,0,1,2.9488583,4,4,0,0
2024-04-19 04:45:00-07:00,0,0,44.25,70.200005,69,73,69,0,1,0,0,0,1,2.9463623,4,4,0,0
2024-04-19 04:50:00-07:00,0,0,44.03333333333333,70.200005,69,73,69,0,1,0,0,0,1,2.9450057,4,4,0,0
2024-04-19 04:55:00-07:00,0,0,43.81666666666667,70.200005,69,73,69,0,1,0,0,0,1,2.9456022,4,4,0,0
2024-04-19 05:00:00-07:00,0,0,43.6,70.200005,69,73,69,0,1,0,0,0,1,2.9464655,5,4,0,0
2024-04-19 05:05:00-07:00,0,0,43.65,70.19,69,73,69,0,1,0,0,0,1,2.9447196,5,4,0,0
2024-04-19 05:10:00-07:00,0,0,43.7,70.19,69,73,69,0,1,0,0,0,1,2.948614,5,4,0,0
2024-04-19 05:15:00-07:00,0,0,43.75,70.16,69,73,69,0,1,0,0,0,1,2.9472094,5,4,0,0
2024-04-19 05:20:00-07:00,0,0,43.800000000000004,70.12,69,73,69,0,1,0,0,0,1,2.9460866,5,4,0,0
2024-04-19 05:25:00-07:00,0,0,43.85,70.05,69,73,69,0,1,0,0,0,1,2.9463694,5,4,0,0
2024-04-19 05:30:00-07:00,0,0,43.900000000000006,69.95,69,73,69,0,1,0,0,0,1,2.9455867,5,4,0,0
2024-04-19 05:35:00-07:00,0,0,43.95,69.86,69,73,69,0,1,0,0,0,1,2.9458318,5,4,0,0
2024-04-19 05:40:00-07:00,0,0,44,69.69,69,73,69,0,1,0,0,0,1,2.946881,5,4,0,0
2024-04-19 05:45:00-07:00,0,0,44.050000000000004,69.63,69,73,69,0,1,0,0,0,1,2.9468827,5,4,0,0
2024-04-19 05:50:00-07:00,0,0,44.1,69.6,69,73,69,0,1,0,0,0,1,2.9449933,5,4,0,0
2024-04-19 05:55:00-07:00,0,0,44.150000000000006,69.6,69,73,69,0,1,0,0,0,1,2.9479566,5,4,0,0
2024-04-19 06:00:00-07:00,0,0,44.2,69.6,69,73,69,0,1,0,0,0,1,2.9485066,6,4,0,0
2024-04-19 06:05:00-07:00,2.0833333333333335,1.3333333333333333,44.15833333333334,69.6,69,73,69,0,1,0,0,0,1,2.9459918,6,4,0,0
2024-04-19 06:10:00-07:00,4.166666666666667,2.6666666666666665,44.11666666666667,69.56,69,73,69,0,1,0,0,0,1,2.9441211,6,4,0,0
2024-04-19 06:15:00-07:00,6.25,4,44.075,69.56,69,73,69,0,1,0,0,0,1,2.9376395,6,4,0,0
2024-04-19 06:20:00-07:00,8.333333333333334,5.333333333333333,44.03333333333334,69.53,69,73,69,0,1,0,0,0,1,2.9349973,6,4,0,0
2024-04-19 06:25:00-07:00,10.416666666666668,6.666666666666666,43.99166666666667,69.53,69,73,69,0,1,0,0,0,1,2.9344912,6,4,0,0
2024-04-19 06:30:00-07:00,12.5,8,43.95,69.53,69,73,69,0,1,0,0,0,1,2.929681,6,4,0,0
2024-04-19 06:35:00-07:00,14.583333333333334,9.333333333333332,43.90833333333334,69.52,69,73,69,0,1,0,0,0,1,2.9248939,6,4,0,0
2024-04-19 06:40:00-07:00,16.666666666666668,10.666666666666666,43.86666666666667,69.51,69,73,69,0,1,0,0,0,1,2.9252622,6,4,0,0
2024-04-19 06:45:00-07:00,18.75,12,43.825,69.51,69,73,69,0,1,0,0,0,1,2.9218433,6,4,0,0
2024-04-19 06:50:00-07:00,20.833333333333336,13.333333333333332,43.78333333333334,69.5,69,73,69,0,1,0,0,0,1,2.918616,6,4,0,0
2024-04-19 06:55:00-07:00,22.916666666666668,14.666666666666666,43.74166666666667,69.5,69,73,69,0,1,0,0,0,1,2.9172134,6,4,0,0
2024-04-19 07:00:00-07:00,25,16,43.7,69.49,69,73,69,0,1,0,0,0,1,2.9121928,7,4,0,0
2024-04-19 07:05:00-07:00,34.25,25.416666666666664,44.13333333333333,69.49,69,73,69,0,1,0,0,0,1,2.9147084,7,4,0,0
2024-04-19 07:10:00-07:00,43.5,34.83333333333333,44.56666666666667,69.48,69,73,69,0,1,0,0,0,1,2.9246905,7,4,0,0
2024-04-19 07:15:00-07:00,52.75,44.25,45,69.43,69,73,69,0,1,0,0,0,1,2.9272218,7,4,0,0
2024-04-19 07:20:00-07:00,62,53.666666666666664,45.43333333333334,69.46,69,73,69,0,1,0,0,0,1,2.928984,7,4,0,0
2024-04-19 07:25:00-07:00,71.25,63.08333333333333,45.86666666666667,69.41,69,73,69,0,1,0,0,0,1,2.9281323,7,4,0,0
2024-04-19 07:30:00-07:00,80.5,72.5,46.3,69.41,69,73,69,0,1,0,0,0,1,2.9254339,7,4,0,0
2024-04-19 07:35:00-07:00,89.75,81.91666666666666,46.733333333333334,69.4,69,73,69,0,1,0,0,0,1,2.916585,7,4,0,0
2024-04-19 07:40:00-07:00,99,91.33333333333333,47.166666666666664,69.4,69,73,69,0,1,0,0,0,1,2.9139373,7,4,0,0
2024-04-19 07:45:00-07:00,108.25,100.75,47.6,69.4,69,73,69,0,1,0,0,0,1,2.9137728,7,4,0,0
2024-04-19 07:50:00-07:00,117.5,110.16666666666666,48.03333333333333,69.42,69,73,69,0,1,0,0,0,1,2.9076312,7,4,0,0
2024-04-19 07:55:00-07:00,126.75,119.58333333333333,48.46666666666667,69.42,69,73,69,0,1,0,0,0,1,2.9059982,7,4,0,0
2024-04-19 08:00:00-07:00,136,129,48.9,69.42,69,73,69,0,1,0,0,0,1,2.9057794,8,4,0,0
2024-04-19 08:05:00-07:00,143.33333333333334,142.91666666666666,49.324999999999996,69.47,69,73,69,0,1,0,0,0,1,2.902824,8,4,0,0
2024-04-19 08:10:00-07:00,150.66666666666666,156.83333333333334,49.75,69.48,69,73,69,0,1,0,0,0,1,2.90022,8,4,0,0
2024-04-19 08:15:00-07:00,158,170.75,50.175,69.47,69,73,69,0,1,0,0,0,1,2.896685,8,4,0,0
2024-04-19 08:20:00-07:00,165.33333333333334,184.66666666666666,50.6,69.5,69,73,69,0,1,0,0,0,1,2.8971078,8,4,0,0
2024-04-19 08:25:00-07:00,172.66666666666666,198.58333333333331,51.025,69.51,69,73,69,0,1,0,0,0,1,2.8976188,8,4,0,0
2024-04-19 08:30:00-07:00,180,212.5,51.45,69.5,69,73,69,0,1,0,0,0,1,2.8980694,8,4,0,0
2024-04-19 08:35:00-07:00,187.33333333333331,226.41666666666666,51.875,69.5,69,73,69,0,1,0,0,0,1,2.9033833,8,4,0,0
2024-04-19 08:40:00-07:00,194.66666666666666,240.33333333333331,52.3,69.52,69,73,69,0,1,0,0,0,1,2.9069023,8,4,0,0
2024-04-19 08:45:00-07:00,202,254.25,52.725,69.52,69,73,69,0,1,0,0,0,1,2.901914,8,4,0,0
2024-04-19 08:50:00-07:00,209.33333333333331,268.16666666666663,53.15,69.54,69,73,69,0,1,0,0,0,1,2.8998582,8,4,0,0
2024-04-19 08:55:00-07:00,216.66666666666666,282.0833333333333,53.575,69.54,69,73,69,0,1,0,0,0,1,2.9048884,8,4,0,0
2024-04-19 09:00:00-07:00,224,296,54,69.53,69,73,69,0,1,0,0,0,1,2.9033566,9,4,0,0
2024-04-19 09:05:00-07:00,227.16666666666666,309.9166666666667,54.333333333333336,69.55,69,73,69,0,1,0,0,0,1,2.9021745,9,4,0,0
2024-04-19 09:10:00-07:00,230.33333333333334,323.8333333333333,54.666666666666664,69.59,69,73,69,0,1,0,0,0,1,2.8988705,9,4,0,0
2024-04-19 09:15:00-07:00,233.5,337.75,55,69.6,69,73,69,0,1,0,0,0,1,2.9000416,9,4,0,0
2024-04-19 09:20:00-07:00,236.66666666666666,351.6666666666667,55.333333333333336,69.59,69,73,69,0,1,0,0,0,1,2.9016771,9,4,0,0
2024-04-19 09:25:00-07:00,239.83333333333334,365.5833333333333,55.666666666666664,69.6,69,73,69,0,1,0,0,0,1,2.9008806,9,4,0,0
2024-04-19 09:30:00-07:00,243,379.5,56,69.6,69,73,69,0,1,0,0,0,1,2.8983521,9,4,0,0
2024-04-19 09:35:00-07:00,246.16666666666666,393.41666666666663,56.333333333333336,69.69,69,73,69,0,1,0,0,0,1,2.8945572,9,4,0,0
2024-04-19 09:40:00-07:00,249.33333333333334,407.3333333333333,56.666666666666664,69.87,69,73,69,0,1,0,0,0,1,2.8944805,9,4,0,0
2024-04-19 09:45:00-07:00,252.5,421.25,57,70,69,73,69,0,1,0,0,0,1,2.9018273,9,4,0,0
2024-04-19 09:50:00-07:00,255.66666666666666,435.16666666666663,57.333333333333336,70.08,69,73,69,0,1,0,0,0,1,2.8960261,9,4,0,0
2024-04-19 09:55:00-07:00,258.8333333333333,449.0833333333333,57.666666666666664,70.12,69,73,69,0,1,0,0,0,1,2.8972628,9,4,0,0
2024-04-19 10:00:00-07:00,262,463,58,70.170006,69,73,69,0,1,0,0,0,1,2.8940284,10,4,0,0
2024-04-19 10:05:00-07:00,261.9166666666667,475.0833333333333,58.275,70.200005,69,73,69,0,1,0,0,0,1,2.8948066,10,4,0,0
2024-04-19 10:10:00-07:00,261.8333333333333,487.1666666666667,58.55,70.19,69,73,69,0,1,0,0,0,1,2.89342,10,4,0,0
2024-04-19 10:15:00-07:00,261.75,499.25,58.825,70.200005,69,73,69,0,1,0,0,0,1,2.8947484,10,4,0,0
